Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
5,MCAR_0.8,self_training,1.0,RandomForestClassifier,76.82,0.618421052631579,0.6006353528477422,0.7128712871287128,0.6603131381892444
5,MCAR_0.8,self_training,1.0,XGBClassifier,76.82,0.5855263157894737,0.5785114590424325,0.6802030456852792,0.6031313818924439
5,MCAR_0.8,label_propagation,,,76.82,0.5592105263157895,0.5524166099387338,0.6564102564102564,0.5625141819832086
5,MAR1,naive,,,44.59,0.7302631578947368,0.6338779214885409,0.8209606986899564,0.7356478329929657
5,MAR1,self_training,1.0,SVC,44.59,0.7894736842105263,0.707283866575902,0.8608695652173913,0.7690038574994327
5,MAR1,self_training,1.0,LogisticRegression,44.59,0.7236842105263158,0.6630360789652825,0.8090909090909091,0.7710460630814613
5,MAR1,self_training,1.0,RandomForestClassifier,44.59,0.7828947368421053,0.6524846834581348,0.8630705394190872,0.7962332652598139
5,MAR1,self_training,1.0,XGBClassifier,44.59,0.75,0.6639437258906286,0.8333333333333334,0.7728613569321534
5,MAR1,label_propagation,,,44.59,0.6513157894736842,0.6311549807125029,0.7414634146341463,0.6895847515316541
5,MAR2,naive,,,49.45,0.7631578947368421,0.6727932834127525,0.8434782608695652,0.7488087134104833
5,MAR2,self_training,1.0,SVC,49.45,0.7960526315789473,0.7201043793964148,0.8646288209606987,0.7780803267528931
5,MAR2,self_training,1.0,LogisticRegression,49.45,0.7697368421052632,0.6772180621738144,0.8484848484848485,0.7844338552303153
5,MAR2,self_training,1.0,RandomForestClassifier,49.45,0.743421052631579,0.6595189471295666,0.8281938325991189,0.7742228273201724
5,MAR2,self_training,1.0,XGBClassifier,49.45,0.756578947368421,0.6683685046516905,0.8384279475982532,0.7769457680962106
5,MAR2,label_propagation,,,49.45,0.7368421052631579,0.6466984343090538,0.8245614035087719,0.640571817562968
5,MNAR,naive,,,53.2,0.7697368421052632,0.6520308599954617,0.8523206751054853,0.7742228273201724
5,MNAR,self_training,1.0,SVC,53.2,0.6644736842105263,0.6316088041751758,0.7559808612440191,0.7199909235307466
5,MNAR,self_training,1.0,LogisticRegression,53.2,0.7302631578947368,0.6338779214885409,0.8209606986899564,0.7506240072611755
5,MNAR,self_training,1.0,RandomForestClassifier,53.2,0.6776315789473685,0.6488540957567506,0.7655502392344498,0.7292943045155434
5,MNAR,self_training,1.0,XGBClassifier,53.2,0.6447368421052632,0.609938733832539,0.7403846153846154,0.7136373950533242
5,MNAR,label_propagation,,,53.2,0.5657894736842105,0.6407987292943045,0.625,0.6655321080099842
6,None,Oracle,,,0.0,0.7763157894736842,0.6312684365781711,0.860655737704918,0.8772407533469481
6,MCAR_0.2,naive,,,17.44,0.8289473684210527,0.7254368050828228,0.8907563025210085,0.8776945768096212
6,MCAR_0.2,self_training,1.0,SVC,17.44,0.8026315789473685,0.6993419559791241,0.8728813559322034,0.8452461992285001
6,MCAR_0.2,self_training,1.0,LogisticRegression,17.44,0.7960526315789473,0.6613342409802587,0.8724279835390947,0.8770138416156116
6,MCAR_0.2,self_training,1.0,RandomForestClassifier,17.44,0.8355263157894737,0.7466530519627865,0.8936170212765957,0.8722486952575449
