Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
3,MCAR_0.5,self_training,1.0,LogisticRegression,50.0,0.7714285714285715,0.7712418300653594,0.7777777777777778,0.8627450980392157
3,MCAR_0.5,self_training,1.0,RandomForestClassifier,50.0,0.7714285714285715,0.7712418300653594,0.7777777777777778,0.8627450980392156
3,MCAR_0.5,self_training,1.0,XGBClassifier,50.0,0.8,0.8022875816993464,0.7878787878787878,0.9117647058823528
3,MCAR_0.5,label_propagation,,,50.0,0.7714285714285715,0.7745098039215685,0.75,0.8856209150326797
3,MCAR_0.8,naive,,,75.96,0.7142857142857143,0.7173202614379085,0.6875,0.8856209150326797
3,MCAR_0.8,self_training,1.0,SVC,75.96,0.8285714285714286,0.8284313725490196,0.8333333333333334,0.8790849673202614
3,MCAR_0.8,self_training,1.0,LogisticRegression,75.96,0.7714285714285715,0.7745098039215685,0.75,0.8627450980392156
3,MCAR_0.8,self_training,1.0,RandomForestClassifier,75.96,0.8,0.7990196078431373,0.8108108108108109,0.9183006535947713
3,MCAR_0.8,self_training,1.0,XGBClassifier,75.96,0.6285714285714286,0.6258169934640523,0.6666666666666666,0.6699346405228758
3,MCAR_0.8,label_propagation,,,75.96,0.5428571428571428,0.5522875816993464,0.3333333333333333,0.7941176470588236
3,MAR1,naive,,,49.04,0.9142857142857143,0.9166666666666667,0.9090909090909091,0.9803921568627451
3,MAR1,self_training,1.0,SVC,49.04,0.8,0.7973856209150327,0.8205128205128205,0.8545751633986928
3,MAR1,self_training,1.0,LogisticRegression,49.04,0.8857142857142857,0.8856209150326797,0.8888888888888888,0.9183006535947711
3,MAR1,self_training,1.0,RandomForestClassifier,49.04,0.8571428571428571,0.8562091503267973,0.8648648648648649,0.8986928104575163
3,MAR1,self_training,1.0,XGBClassifier,49.04,0.8285714285714286,0.826797385620915,0.8421052631578947,0.8627450980392157
3,MAR1,label_propagation,,,49.04,0.7714285714285715,0.7777777777777778,0.7142857142857143,0.8888888888888888
3,MAR2,naive,,,50.96,0.8285714285714286,0.826797385620915,0.8421052631578947,0.9379084967320261
3,MAR2,self_training,1.0,SVC,50.96,0.8,0.7973856209150327,0.8205128205128205,0.8660130718954248
3,MAR2,self_training,1.0,LogisticRegression,50.96,0.7714285714285715,0.7696078431372549,0.7894736842105263,0.8660130718954248
3,MAR2,self_training,1.0,RandomForestClassifier,50.96,0.7714285714285715,0.7679738562091503,0.8,0.8888888888888888
3,MAR2,self_training,1.0,XGBClassifier,50.96,0.7714285714285715,0.7712418300653594,0.7777777777777778,0.8235294117647058
3,MAR2,label_propagation,,,50.96,0.6857142857142857,0.6928104575163399,0.5925925925925926,0.9183006535947712
3,MNAR,naive,,,55.77,0.8285714285714286,0.8284313725490196,0.8333333333333334,0.9281045751633987
3,MNAR,self_training,1.0,SVC,55.77,0.7428571428571429,0.738562091503268,0.7804878048780488,0.7810457516339869
3,MNAR,self_training,1.0,LogisticRegression,55.77,0.8285714285714286,0.8251633986928104,0.85,0.9019607843137254
3,MNAR,self_training,1.0,RandomForestClassifier,55.77,0.8,0.7957516339869282,0.8292682926829268,0.8856209150326797
3,MNAR,self_training,1.0,XGBClassifier,55.77,0.8285714285714286,0.8251633986928104,0.85,0.8529411764705881
3,MNAR,label_propagation,,,55.77,0.6857142857142857,0.6944444444444444,0.56,0.8431372549019609
4,None,Oracle,,,0.0,0.8,0.8006535947712419,0.8,0.892156862745098
